"X5","X18","X32","X34","X35","X37","X40","X61","X62","X63","X64","X65","X66","X94","X106","X113","X120","X127","X141","X142","X143"
"1",1,0.249908141304918,0.0789197417458401,0.151724318933389,0.571229856700436,0.0581071859744895,0.191800955330429,0.0309957482546848,0.00894966143509527,0.0275838538659388,0.0631987822161566,0.096504120518608,0.0171644533095376,0.00393680121778384,0.00771613038685633,0.0517820586845835,0.00259828880373734,0.0132276520917537,0.00133851241404651,0.00501286021731143,0.00821479187444229
"2",1,0.348901009177308,0.0556190600607466,0.0762598386622685,0.561971324994285,0.0580032006270616,0.290897808550246,0.0271073516444038,0.0138149515007022,0.0204774813024593,0.0568274600738104,0.173780985662497,0.0140762271792025,0.00656455142231948,0.0107123028185114,0.0427512328946079,0.0016982919102518,0.00751167575688298,0.00486625951206767,0.0072504000783827,0.000261275678500278
"3",1,0.501847745750185,0.0519438285291944,0.0258388765705839,0.468322246858832,0.0740872135994087,0.427760532150776,0.0436659275683666,0.00872135994087214,0.0102586844050259,0.0629120473022912,0.248455284552845,0.009490022172949,0.00348854397634885,0.00644493717664449,0.0479526977087953,0.00269031781226903,0.00600147819660015,0.000798226164079823,0.00405025868440503,0.00195121951219512
"4",1,0.515666586015001,0.0587345753689814,0.0222598596661021,0.460107669973385,0.0878599080571014,0.4278066779579,0.0563150254052746,0.0128236148076458,0.0128841035567384,0.0701971933220421,0.246098475683523,0.0161504960077426,0.00559520929107186,0.0117953060730704,0.0567686910234696,0.00444592305831115,0.0105552867166707,0.00114928623276071,0.00698645052020324,0.00356883619646746
"5",1,0.526472311089082,0.0732663452439959,0.0328481953769207,0.438832064164376,0.0571351326994998,0.469337178389582,0.0249177668634254,0.00977785788311629,0.0175731086378588,0.0941287793448385,0.214842517911053,0.0282521515793268,0.0135628351281936,0.00779525075474249,0.0714189158743748,0.00995809489478664,0.0146893164511332,0.00360474023340693,0.0121659982877484,0.00252331816338485
"6",1,0.558496984691511,0.0565022421524664,0.0285139941240142,0.412772537498067,0.093211690119066,0.465285294572445,0.0494201329828359,0.0116901190660275,0.0208752126179063,0.0737590845832689,0.237977423844132,0.022483377145508,0.00859749497448585,0.00742229781970002,0.0562857584660584,0.00668006803773001,0.0138858821710221,0.00191742693675584,0.0107314055976496,0.00315447657337251
"7",1,0.472821308507887,0.0681148176881303,0.0328937160589604,0.491233514352211,0.0525471942073959,0.420274114300491,0.0197569175071115,0.0114817688130334,0.0155676234807344,0.0891130074993535,0.179260408585467,0.0275665890871477,0.0143780708559607,0.00889578484613395,0.065063356607189,0.00972329971554176,0.013188518231187,0.00465477114041893,0.0106542539436255,0.00253426428756142
"8",1,0.494285151246428,0.071731205044832,0.0351266134594541,0.468322002167701,0.0612375603507735,0.433047590895655,0.0230071928268795,0.0134003350083752,0.0138929943836831,0.099812789437383,0.184796531677998,0.0243866390777416,0.0123164843826978,0.0104443787565277,0.0694649719184156,0.0078332840673958,0.0120701546950438,0.004483200315302,0.00926199625578875,0.0028081584392551
"9",1,0.843469591226321,0.169990029910269,0.106763044200731,0.000166168162180126,0.148471252907943,0.694998338318378,0.0741940844134264,0.0456962445995347,0.0526753074111,0.420239282153539,0.0217680292455965,0.0619807244931871,0.00938850116317714,0.0174476570289133,0.120388833499501,0.00764373546028581,0.05259222333001,0.00174476570289133,0.0396311066799601,0.0129611166500499
"10",1,0.910120249275871,0.0707451944176249,0.0720617923286228,0.000702185552532257,0.158167295707891,0.75195295356798,0.0740805757921531,0.031510576669885,0.0279118757131572,0.320459931536909,0.0311594838936189,0.0424822259282015,0.0169402264548407,0.00781181427192135,0.0536294215746511,0.0144825770209778,0.0255419994733608,0.0024576494338629,0.0208900201878346,0.0046519792855262
"11",1,0.939954467842914,0.0457218744071334,0.0505596660975147,0.000189717321191425,0.163820906848795,0.776133560994119,0.0782583949914627,0.0314930753177765,0.0265604249667995,0.27632327831531,0.0431606905710491,0.0539745778789603,0.0327262379055208,0.013849364446974,0.0364257256687536,0.0252324037184595,0.0212483399734396,0.00749383418706128,0.0182128628343768,0.0030354771390628
"12",1,0.958008589152219,0.0365834261173851,0.0353109591219978,0,0.168442818514395,0.789565770637824,0.0745983776045809,0.0370606012406553,0.0346747256243041,0.252743756958804,0.0440591697152855,0.0606012406553205,0.0396055352314299,0.0163830125656116,0.0299029743916017,0.0264036901542866,0.0209957054238906,0.0132018450771433,0.018450771433116,0.00254493399077461
"13",1,0.956206377446284,0.0655535787600931,0.0334610647324483,0.000547420281921445,0.157999178869577,0.798207198576707,0.0750650061584782,0.0341453400848501,0.0489941152319693,0.294717394279458,0.0470781442452443,0.0835500205282606,0.0377035719173395,0.0186807171205693,0.0557684412207472,0.0257971807855481,0.045846448610921,0.0119063911317914,0.0388668400164226,0.00697960859449843
"14",1,0.921558441558442,0.0466233766233766,0.0518181818181818,0.0148051948051948,0.0842857142857143,0.837272727272727,0.0271428571428571,0.0294805194805195,0.0267532467532468,0.251428571428571,0.0593506493506493,0.0702597402597403,0.0461038961038961,0.0153246753246753,0.0348051948051948,0.0338961038961039,0.0241558441558442,0.0122077922077922,0.0207792207792208,0.00337662337662338
"15",1,0.965999517723656,0.0366530021702436,0.0229081263564022,0.00144682903303593,0.0467808054014951,0.919218712322161,0.00940438871473354,0.0185676392572944,0.0173619483964312,0.241138172172655,0.0516035688449482,0.0407523510971787,0.0250783699059561,0.00916325054256089,0.0270074752833374,0.0180853629129491,0.0156739811912226,0.00699300699300699,0.0137448758138413,0.00192910537738124
"16",1,0.923076923076923,0.0641651031894934,0.0514071294559099,0,0.0784240150093809,0.844652908067542,0.0161350844277674,0.0228893058161351,0.025515947467167,0.341838649155722,0.0551594746716698,0.0581613508442777,0.0356472795497186,0.00675422138836773,0.0386491557223265,0.0303939962476548,0.0225140712945591,0.00525328330206379,0.0202626641651032,0.00225140712945591
"17",1,0.850609756097561,0.224552015928323,0.0887879542060727,0.000995520159283226,0.129728720756595,0.720881035340966,0.0704330512692882,0.0545669487307118,0.0561224489795918,0.470632155301145,0.0324788451966152,0.0747884519661523,0.0187282229965157,0.0380786460925834,0.164945246391239,0.0159283225485316,0.0560602289696366,0.00279990044798407,0.0349054255848681,0.0211548033847685
"18",1,0.908153144217417,0.0427825166964227,0.0733320108444092,0.000826555577597038,0.181280169278582,0.726872974938835,0.0494280235403029,0.0353104542749455,0.0155723070819282,0.408450704225352,0.0182834093764465,0.0174237915757456,0.00347153342590756,0.0175560404681611,0.0250942273358461,0.00317397341797262,0.013952258149838,0.000297560007934934,0.0101501024928916,0.00380215565694637
"19",1,0.951274304748625,0.0532186846386242,0.0398171818111395,0.000154930668525835,0.12851498954218,0.822759315206445,0.0519792392904175,0.0268030056549694,0.0221550855991944,0.335347432024169,0.0312185297079557,0.0409016964908204,0.0209156402509877,0.0158803935238981,0.0444651018669146,0.00945077078007592,0.0199860562398327,0.0114648694709118,0.0156479975211093,0.00433805871872337
"20",1,0.968647324163279,0.0393718327114774,0.0252826195912458,0.000111377178816061,0.171298101019101,0.797349223144178,0.0689981622765495,0.0266191457370385,0.0456089547251768,0.291028568246366,0.033190399287186,0.0663807985743721,0.0316311187837612,0.0197694492398508,0.0334131536448182,0.0145904104249039,0.0347496797906109,0.0170407083588573,0.0216628612797238,0.0130868185108871
"21",1,0.963850035128058,0.0479657661110047,0.024653509612314,0.0013412531136233,0.176534457431181,0.787315577696877,0.0730024908986396,0.0282940537778629,0.0845628153541547,0.300185220668072,0.0513508334930063,0.132975665836367,0.053650124544932,0.0219710033850674,0.0378105639649997,0.0329565050776011,0.0793255412914351,0.0206936194673309,0.0572906687104809,0.0220348725809542
"22",1,0.923936009658919,0.0796860851192273,0.0440688198007848,0.000301841231512224,0.175218834892846,0.748717174766073,0.0602173256866888,0.028222155146393,0.117869000905524,0.286598249320857,0.0478418351946876,0.162692423785089,0.0476909145789315,0.0191669182010263,0.0479927558104437,0.0306368849984908,0.115001509206158,0.0170540295804407,0.0876848777543012,0.0273166314518563
"23",1,0.92378947368421,0.103859649122807,0.0419649122807018,0.000842105263157895,0.125754385964912,0.798035087719298,0.040140350877193,0.0249824561403509,0.0701754385964912,0.390736842105263,0.0436491228070175,0.100491228070175,0.0328421052631579,0.0141754385964912,0.0704561403508772,0.0223157894736842,0.0676491228070175,0.0105263157894737,0.0543157894736842,0.0133333333333333
"24",1,0.868421052631579,0.178765880217786,0.0399274047186933,0.000362976406533575,0.0827586206896552,0.785662431941924,0.0214156079854809,0.0226860254083485,0.0408348457350272,0.460254083484573,0.0357531760435572,0.0600725952813067,0.0208711433756806,0.0101633393829401,0.0874773139745917,0.0141560798548094,0.0392014519056261,0.00671506352087114,0.031578947368421,0.00762250453720508
"25",1,0.346077643908969,0.0998661311914324,0.332262382864792,0.233360107095047,0.117001338688086,0.229076305220884,0.064471218206158,0.0209906291834003,0.038661311914324,0.0885676037483266,0.0911914323962517,0.0307898259705489,0.0041231593038822,0.0163855421686747,0.011566265060241,0.00315930388219545,0.0266666666666667,0.000963855421686747,0.0148326639892905,0.0118340026773762
"26",1,0.437252201494095,0.0324276950043821,0.169942823755269,0.368932849213305,0.0995784816994282,0.337673719794666,0.0340970744125871,0.0108092316681274,0.0361003297024331,0.0885188431200701,0.159676140394808,0.0292558741287926,0.004340386461333,0.00913985225992237,0.00855556946705062,0.00175284837861525,0.0249154876674596,0.00258753808271775,0.0146070698217937,0.0103084178456659
"27",1,0.557468854815525,0.104935313847628,0.0958013895543843,0.337116674652611,0.0679803545759463,0.489488500239578,0.0293183996166747,0.016441063727839,0.0144046478198371,0.166417105893627,0.177767129851461,0.0163811691423095,0.00503114518447532,0.0115896022999521,0.0953222328701485,0.00362362242453282,0.0113500239578342,0.0014075227599425,0.00664829899377096,0.00470172496406325
"28",1,0.695708214310597,0.085766041942451,0.0398174597645092,0.262384170556678,0.103915557723124,0.591792656587473,0.0419424510555285,0.0125060962864906,0.0165470633317077,0.156273949696927,0.189716435588379,0.0268236605587682,0.0157806730300286,0.0101024176130426,0.0836758865742353,0.0116351982164008,0.0110429875287396,0.00414547481362781,0.00822127778164844,0.0028217097470912
"29",1,0.673788756138679,0.104449168071539,0.0410100417796672,0.281609616653229,0.0971194018910797,0.5766693542476,0.0418163160595177,0.0135234186029466,0.0266437000659679,0.16341713699333,0.178663050648684,0.0481565638056146,0.0274133255149161,0.0111045957633951,0.100857582643114,0.0194238803782159,0.0207432382906985,0.00798944513670014,0.0160888367661072,0.00465440152459137
"30",1,0.608363374188897,0.100036049026676,0.0375270367700072,0.351730353280461,0.0665825522710887,0.541780821917808,0.0229271809661139,0.0244412400865177,0.0280100937274694,0.150757029560202,0.155299206921413,0.0724945926459986,0.0492429704397981,0.0219178082191781,0.0976568132660418,0.0291997116077866,0.0232516222062004,0.0200432588320115,0.0209444844989185,0.0023071377072819
"31",1,0.483883581922798,0.112060778727445,0.0671470867549299,0.443941679235797,0.0579855873973521,0.425897994525446,0.0191050779286073,0.0264231048544774,0.0270934584660075,0.158762080330708,0.0992123345064521,0.0655829283280264,0.0420088263225518,0.0232947880006704,0.10703312664097,0.0199988827439808,0.0235741020054746,0.022009943578571,0.0205016479526283,0.00307245405284621
"32",1,0.500758902510216,0.112317571511967,0.0742556917688266,0.41768826619965,0.0600116754232341,0.440747227086982,0.0185639229422067,0.0302977232924694,0.0298890834792761,0.166841798015178,0.0901342673671921,0.0742556917688266,0.0480443666082895,0.0269118505545826,0.10502043199066,0.0221249270286048,0.0262113251605371,0.0259194395796848,0.0228254524226503,0.00338587273788675
"33",1,0.228803901301317,0.10582809891071,0.231242214624579,0.511118178685961,0.0617794386578675,0.16702446264345,0.0309294744374652,0.0108663963319287,0.0264503988762556,0.0912247223768254,0.0524237364501338,0.0207786700591026,0.00437306193845909,0.00948821923617185,0.0769923935225676,0.0024913201346373,0.0164056081206435,0.00188174180382179,0.00654634120484482,0.00985926691579868
"34",1,0.388235645219052,0.105944848991286,0.113435597469261,0.480004774979109,0.0731467112331383,0.315088933985914,0.0361704667542079,0.0131311925510326,0.0135788468425451,0.106422346902232,0.152739644264056,0.012116509490271,0.00725199952250209,0.0105049540408261,0.0876208666587084,0.00116390115793243,0.00486450996776889,0.00608809836456965,0.00447654291512475,0.000387967052644145
"35",1,0.489143894988855,0.0950218773218856,0.038966399735821,0.465120118880542,0.118137538182118,0.371006356806737,0.0639395690580368,0.00648064063402956,0.01432345414018,0.106373317922893,0.183769503838851,0.0140345083794271,0.00412779658218443,0.00470568810369025,0.0882522909271031,0.00247667794931066,0.00990671179724263,0.00165111863287377,0.00544869148848345,0.00445802030875918
"36",1,0.552816901408451,0.0886384976525822,0.0263849765258216,0.419014084507042,0.154131455399061,0.39868544600939,0.0804225352112676,0.0136150234741784,0.0182629107981221,0.107793427230047,0.173380281690141,0.0222065727699531,0.00896713615023474,0.0121596244131455,0.0868544600938967,0.00516431924882629,0.0132394366197183,0.00380281690140845,0.00957746478873239,0.00366197183098592
"37",1,0.547257177098655,0.093969602876287,0.0361170125837555,0.414446805033502,0.158795010077899,0.388462167020755,0.0816037478890886,0.0142724846107752,0.0219534782371847,0.116576782698698,0.138257885275372,0.0306150242414338,0.0129650814403225,0.0124203301193005,0.0917905975921992,0.00631911532385466,0.0176499428011113,0.00664596611646783,0.0135643078934466,0.00408563490766465
"38",1,0.499427917620137,0.111556064073227,0.0474192728197305,0.448194762267989,0.124586829392321,0.374841088227816,0.0516145436053903,0.0198321891685736,0.0277777777777778,0.134947876938724,0.103165522501907,0.0454487668446479,0.0197686244597,0.0176709890668701,0.106598016781083,0.00807271802695144,0.0256801423849479,0.0116959064327485,0.0205949656750572,0.00508517670989067
"39",1,0.438942843496259,0.103088680146473,0.0616143926126413,0.492437509950645,0.102770259512816,0.336172583983442,0.0383696863556758,0.0153637955739532,0.0224486546728228,0.123149180066868,0.110412354720586,0.0372552141378761,0.0149657697818819,0.0140105078809107,0.0960834262060182,0.00620920235631269,0.0222894443559943,0.00875656742556918,0.0170355039006528,0.00525394045534151
"40",1,0.393647897835642,0.0996765900986815,0.047848080271996,0.547226138154076,0.0759598640019902,0.317688033833651,0.0207314039306742,0.017497304917489,0.0194875196948337,0.118334853636288,0.103574094037648,0.0371506758437681,0.0196533709262791,0.0150095364458081,0.0883987063603947,0.0077120822622108,0.017497304917489,0.0119412886640683,0.0144290571357492,0.00306824778173978
"42",1,0.613525355552363,0.147248958482977,0.0487358138198535,0.326820859071972,0.0977230283005315,0.515802327251832,0.0446415744864244,0.0133960637839391,0.0174184743571326,0.194871426519178,0.149942536991812,0.0203275391466743,0.00696738974285304,0.00908633816980319,0.136330986927166,0.00283723602930613,0.0133601494038213,0.0041301537135469,0.00804482114638701,0.00531532825743428
"43",1,0.636088600756348,0.150873401764812,0.0391139924365208,0.31759409328291,0.124005042319467,0.512083558436881,0.0559697460831983,0.0186205654601116,0.0169638033495408,0.205942733657482,0.145362866918783,0.0280929227444625,0.0126778318026292,0.0150189086980011,0.143670088240591,0.00392580587070052,0.0154150909418332,0.00875202593192869,0.00932829101386638,0.00608679992796687
"44",1,0.681333461427611,0.13715694751337,0.0312229801133634,0.284273225093669,0.0978960514938995,0.583437409933711,0.0532551958241266,0.0165241617830723,0.0217760271559868,0.197777564287315,0.149453998142633,0.0371153168732187,0.0190220001921414,0.0141544176513914,0.133986614148013,0.00826208089153617,0.0180933166810773,0.0107599193006052,0.0105037307458289,0.00758958593524834
"45",1,0.661850024399501,0.153472862332592,0.0376836740226644,0.300466301577834,0.074337146884997,0.587512877514504,0.0315295776175243,0.0258092501219975,0.0212817871279076,0.228840210377921,0.124003687035732,0.0440004337689096,0.024887491189069,0.0221222143902836,0.153472862332592,0.0088380415333731,0.0191129425798406,0.0160494496556959,0.0151276907227674,0.00398525185707315
"46",1,0.59427296392711,0.172059005826206,0.0659786785670014,0.327631089624396,0.0856576174538242,0.508615346473286,0.0249163257716623,0.0313313499442172,0.0271786289822735,0.237944713028387,0.0738192636667906,0.0529316970373125,0.0271476385273336,0.0279843808107103,0.159941737944713,0.00471054915086154,0.0257840585099789,0.022437089376472,0.0177575306805504,0.00802652782942854
"47",1,0.621087941349379,0.193588546529723,0.0760798146419061,0.287374208942836,0.0728982951205173,0.548189646228862,0.0225818722550749,0.0235847425389909,0.0248988484282602,0.24864266694332,0.101497389079088,0.0428121866030363,0.020368641283674,0.0179479199087042,0.178130511463845,0.00753881799633434,0.0224435453193623,0.0128298232873396,0.0163225784140817,0.00612096690528063
"48",1,0.557998900494777,0.144859813084112,0.0544255085211655,0.375664284405351,0.0751328568810702,0.482866043613707,0.00916254352208173,0.0339930364669232,0.0181418361737218,0.212387758841855,0.0848451530144768,0.0400403151914972,0.0241891148982958,0.026571376214037,0.132948506505406,0.00613890415979476,0.0158512002932014,0.018050210738501,0.0133773135422393,0.00247388675096207
